Date,Product ID,Store ID,Actual_Demand,Baseline_Forecast,ML_Forecast,Final_Forecast,Forecast_Error
2023-11-30,P0010,S002,64,266.0,63.39366559794638,63.39366559794638,0.6063344020536192
2023-11-30,P0011,S005,281,119.0,279.7973918883569,279.7973918883569,1.2026081116430873
2023-11-30,P0016,S002,274,36.0,275.34857464245755,275.34857464245755,-1.3485746424575495
2023-11-30,P0020,S001,91,9.0,91.71785412408582,91.71785412408582,-0.7178541240858181
2023-11-30,P0015,S005,396,263.0,397.12800651668005,397.12800651668005,-1.1280065166800455
2023-11-30,P0001,S002,291,21.0,291.8999869390535,291.8999869390535,-0.8999869390535196
2023-11-30,P0019,S003,127,317.0,127.55759600519703,127.55759600519703,-0.557596005197027
2023-11-30,P0009,S004,245,8.0,245.19410126294355,245.19410126294355,-0.19410126294354768
2023-11-30,P0005,S004,221,303.0,221.484222137457,221.484222137457,-0.48422213745701015
2023-11-30,P0018,S004,25,76.0,24.960272097246047,24.960272097246047,0.03972790275395255
2023-11-30,P0018,S005,109,46.0,108.73795300422374,108.73795300422374,0.26204699577625945
2023-11-30,P0019,S005,21,34.0,21.319884891442406,21.319884891442406,-0.31988489144240617
2023-11-30,P0004,S002,222,26.0,222.34756628589875,222.34756628589875,-0.3475662858987505
2023-11-30,P0011,S003,123,1.0,122.9018477490544,122.9018477490544,0.09815225094560276
2023-11-30,P0006,S001,44,223.0,43.76360941250716,43.76360941250716,0.23639058749284203
2023-11-30,P0017,S001,5,54.0,4.434465669217347,4.434465669217347,0.5655343307826532
2023-11-30,P0008,S001,68,239.0,67.87536847670984,67.87536847670984,0.12463152329016225
2023-11-30,P0019,S004,250,47.0,251.3030164829106,251.3030164829106,-1.303016482910607
2023-11-30,P0003,S004,340,53.0,338.53014984835033,338.53014984835033,1.4698501516496663
2023-11-30,P0014,S003,416,112.0,412.74294183730444,412.74294183730444,3.2570581626955573
2023-11-30,P0001,S004,228,309.0,229.2220548414952,229.2220548414952,-1.2220548414952077
2023-11-30,P0007,S005,136,1.0,135.5085337465328,135.5085337465328,0.49146625346719475
2023-11-30,P0006,S004,13,135.0,13.756261393438962,13.756261393438962,-0.7562613934389617
2023-11-30,P0008,S004,168,103.0,167.56816270944844,167.56816270944844,0.43183729055155595
2023-11-30,P0009,S005,126,43.0,126.09985648100947,126.09985648100947,-0.09985648100946776
2023-11-30,P0015,S001,212,107.0,211.49969803437116,211.49969803437116,0.5003019656288359
2023-11-30,P0017,S003,63,95.0,63.02013486379596,63.02013486379596,-0.020134863795959745
2023-11-30,P0010,S004,108,111.0,107.49270390404187,107.49270390404187,0.5072960959581252
2023-11-30,P0013,S002,2,414.0,1.1405745059625911,1.1405745059625911,0.8594254940374089
2023-11-30,P0012,S002,140,262.0,139.94393524240598,139.94393524240598,0.05606475759401519
2023-11-30,P0013,S004,225,278.0,225.59702468504096,225.59702468504096,-0.5970246850409637
2023-11-30,P0019,S001,82,187.0,82.50696037346049,82.50696037346049,-0.5069603734604868
2023-11-30,P0014,S002,20,91.0,20.08207687355301,20.08207687355301,-0.08207687355301019
2023-11-30,P0003,S001,376,8.0,379.7179636701203,379.7179636701203,-3.717963670120298
2023-11-30,P0002,S004,103,38.0,102.71970255872252,102.71970255872252,0.280297441277483
2023-11-30,P0017,S002,224,261.0,223.58900463903234,223.58900463903234,0.41099536096766087
2023-11-30,P0014,S001,340,59.0,338.70695058171424,338.70695058171424,1.2930494182857615
2023-11-30,P0017,S005,41,276.0,40.910849162100384,40.910849162100384,0.08915083789961642
2023-11-30,P0016,S001,43,52.0,42.61635981692692,42.61635981692692,0.38364018307307646
2023-11-30,P0012,S003,41,85.0,40.92791400204545,40.92791400204545,0.07208599795455228
2023-11-30,P0013,S001,75,53.0,75.90797587551262,75.90797587551262,-0.9079758755126193
2023-11-30,P0002,S005,318,175.0,317.312058805295,317.312058805295,0.6879411947049903
2023-11-30,P0016,S005,11,84.0,10.08536306383984,10.08536306383984,0.9146369361601607
2023-11-30,P0002,S001,27,292.0,27.230437746158934,27.230437746158934,-0.23043774615893398
2023-11-30,P0006,S003,51,131.0,51.57269972240993,51.57269972240993,-0.5726997224099293
2023-11-30,P0017,S004,16,242.0,15.66269916445208,15.66269916445208,0.3373008355479197
2023-11-30,P0020,S003,103,193.0,103.8708059069176,103.8708059069176,-0.870805906917596
2023-11-30,P0002,S002,369,170.0,367.3414255374024,367.3414255374024,1.658574462597585
2023-11-30,P0014,S004,134,43.0,133.5912718232017,133.5912718232017,0.40872817679829154
2023-11-30,P0007,S003,121,213.0,120.66645923541066,120.66645923541066,0.333540764589344
2023-11-30,P0015,S004,255,16.0,253.8257745067121,253.8257745067121,1.1742254932879064
2023-11-30,P0004,S004,254,268.0,253.8869518775222,253.8869518775222,0.1130481224778066
2023-11-30,P0014,S005,0,83.0,0.0,0.0,0.0
2023-11-30,P0011,S001,136,69.0,135.90454723634147,135.90454723634147,0.09545276365852828
2023-11-30,P0009,S002,184,280.0,183.20441027797978,183.20441027797978,0.7955897220202246
2023-11-30,P0008,S002,110,224.0,109.70111132489322,109.70111132489322,0.29888867510678097
2023-11-30,P0018,S003,276,79.0,276.7406873848673,276.7406873848673,-0.7406873848672717
2023-11-30,P0009,S003,135,201.0,135.76154047110694,135.76154047110694,-0.7615404711069402
2023-11-30,P0009,S001,204,12.0,205.33938520782638,205.33938520782638,-1.339385207826382
2023-11-30,P0003,S003,273,68.0,273.1224985155848,273.1224985155848,-0.12249851558482305
2023-11-30,P0020,S005,219,183.0,218.39951179267464,218.39951179267464,0.6004882073253555
2023-11-30,P0016,S004,339,229.0,339.22819010322604,339.22819010322604,-0.22819010322604072
2023-12-01,P0012,S001,12,55.0,11.864190599000116,11.864190599000116,0.13580940099988403
2023-12-01,P0006,S005,388,76.0,387.16228427064635,387.16228427064635,0.837715729353647
2023-12-01,P0008,S004,93,168.0,92.94409647648367,92.94409647648367,0.055903523516334985
2023-12-01,P0004,S003,79,72.0,78.79818088512047,78.79818088512047,0.20181911487952675
2023-12-01,P0005,S001,200,134.0,200.29177708924763,200.29177708924763,-0.29177708924763124
2023-12-01,P0015,S001,361,212.0,360.1573680320635,360.1573680320635,0.8426319679364838
2023-12-01,P0012,S005,259,32.0,258.0754240143544,258.0754240143544,0.9245759856456175
2023-12-01,P0002,S002,12,369.0,12.153740016576151,12.153740016576151,-0.1537400165761511
2023-12-01,P0016,S004,179,339.0,179.37262708134847,179.37262708134847,-0.3726270813484689
2023-12-01,P0011,S002,40,159.0,39.71082191756609,39.71082191756609,0.2891780824339065
2023-12-01,P0017,S005,24,41.0,24.075727097002147,24.075727097002147,-0.0757270970021473
2023-12-01,P0001,S004,316,228.0,316.6557025440455,316.6557025440455,-0.6557025440454822
2023-12-01,P0009,S003,81,135.0,81.67682368843431,81.67682368843431,-0.6768236884343111
2023-12-01,P0003,S003,76,273.0,75.69593534077929,75.69593534077929,0.3040646592207139
2023-12-01,P0018,S001,126,116.0,125.79466441480439,125.79466441480439,0.20533558519561268
2023-12-01,P0018,S005,265,109.0,265.1757325733333,265.1757325733333,-0.17573257333327774
2023-12-01,P0006,S001,66,44.0,66.30933496845968,66.30933496845968,-0.3093349684596802
2023-12-01,P0013,S005,100,244.0,99.36688238094615,99.36688238094615,0.6331176190538486
2023-12-01,P0003,S005,56,115.0,55.78533968749668,55.78533968749668,0.21466031250331952
2023-12-01,P0017,S004,60,16.0,59.67982794742496,59.67982794742496,0.3201720525750389
2023-12-01,P0008,S001,75,68.0,74.6859984227435,74.6859984227435,0.314001577256505
2023-12-01,P0010,S002,206,64.0,206.09639272476676,206.09639272476676,-0.09639272476675842
2023-12-01,P0016,S003,252,53.0,253.02752849013999,253.02752849013999,-1.0275284901399857
2023-12-01,P0001,S003,8,9.0,8.680980106207706,8.680980106207706,-0.6809801062077057
2023-12-01,P0019,S001,35,82.0,35.94347671290373,35.94347671290373,-0.9434767129037311
2023-12-01,P0019,S005,433,21.0,437.1758399502448,437.1758399502448,-4.175839950244779
2023-12-01,P0013,S004,272,225.0,271.49469929609324,271.49469929609324,0.5053007039067552
2023-12-01,P0011,S004,53,370.0,53.31243021044404,53.31243021044404,-0.31243021044404173
2023-12-01,P0016,S005,102,11.0,102.701245325396,102.701245325396,-0.7012453253960018
2023-12-01,P0004,S001,99,46.0,98.44761363750017,98.44761363750017,0.5523863624998313
2023-12-01,P0005,S002,9,211.0,10.040535510309718,10.040535510309718,-1.0405355103097182
2023-12-01,P0002,S001,22,27.0,21.341649710846397,21.341649710846397,0.6583502891536028
2023-12-01,P0014,S002,37,20.0,36.83638968131231,36.83638968131231,0.16361031868768805
2023-12-01,P0017,S001,337,5.0,335.17425147554155,335.17425147554155,1.8257485244584473
2023-12-01,P0013,S001,0,75.0,0.09248060977919118,0.09248060977919118,-0.09248060977919118
2023-12-01,P0015,S004,113,255.0,113.68943700191664,113.68943700191664,-0.6894370019166445
2023-12-01,P0016,S001,44,43.0,43.68473648034606,43.68473648034606,0.3152635196539393
2023-12-01,P0020,S005,151,219.0,150.5844219243618,150.5844219243618,0.4155780756381944
2023-12-01,P0012,S003,238,41.0,237.96880816684427,237.96880816684427,0.03119183315573082
2023-12-01,P0008,S002,316,110.0,316.4910315510895,316.4910315510895,-0.49103155108952024
2023-12-01,P0007,S003,137,121.0,136.3626404910955,136.3626404910955,0.6373595089044954
2023-12-01,P0014,S005,255,0.0,256.0424371587943,256.0424371587943,-1.0424371587943142
2023-12-01,P0018,S004,4,25.0,4.651158562721549,4.651158562721549,-0.651158562721549
2023-12-01,P0001,S005,25,81.0,25.363117309492353,25.363117309492353,-0.36311730949235255
2023-12-01,P0020,S001,75,91.0,75.61742419625838,75.61742419625838,-0.6174241962583835
2023-12-01,P0003,S002,78,250.0,78.25661477620028,78.25661477620028,-0.25661477620027995
2023-12-01,P0006,S003,319,51.0,318.42477139907436,318.42477139907436,0.5752286009256409
2023-12-01,P0014,S004,274,134.0,275.59885190281295,275.59885190281295,-1.598851902812953
2023-12-01,P0020,S003,17,103.0,16.472385532866255,16.472385532866255,0.5276144671337448
2023-12-01,P0001,S002,8,291.0,8.568013052821408,8.568013052821408,-0.5680130528214082
2023-12-01,P0018,S003,100,276.0,100.51892134094051,100.51892134094051,-0.5189213409405085
2023-12-01,P0005,S004,34,221.0,34.32076910190903,34.32076910190903,-0.3207691019090291
2023-12-01,P0017,S002,193,224.0,193.28056486851563,193.28056486851563,-0.2805648685156257
2023-12-01,P0003,S001,340,376.0,338.09508799059563,338.09508799059563,1.90491200940437
2023-12-01,P0011,S005,118,281.0,117.89923997716068,117.89923997716068,0.10076002283932439
2023-12-01,P0011,S003,32,123.0,31.842241534816768,31.842241534816768,0.15775846518323178
2023-12-01,P0002,S004,2,103.0,2.1951072711873603,2.1951072711873603,-0.19510727118736026
2023-12-01,P0004,S002,27,222.0,27.17905930670676,27.17905930670676,-0.1790593067067583
2023-12-01,P0002,S005,74,318.0,74.39695723207501,74.39695723207501,-0.3969572320750103
2023-12-01,P0011,S001,22,136.0,21.19872905525739,21.19872905525739,0.8012709447426083
2023-12-01,P0004,S004,0,254.0,0.14373777918896033,0.14373777918896033,-0.14373777918896033
2023-12-01,P0009,S002,59,184.0,58.62477874916023,58.62477874916023,0.37522125083977187
2023-12-01,P0019,S004,23,250.0,22.73578838577066,22.73578838577066,0.2642116142293389
2023-12-01,P0014,S001,196,340.0,195.79681711874522,195.79681711874522,0.2031828812547758
2023-12-01,P0020,S004,167,15.0,167.53887244821814,167.53887244821814,-0.5388724482181431
2023-12-01,P0009,S004,223,245.0,223.40457139193265,223.40457139193265,-0.4045713919326488
2023-12-01,P0012,S002,25,140.0,24.256808138771706,24.256808138771706,0.7431918612282935
2023-12-01,P0013,S002,41,2.0,41.37842519821342,41.37842519821342,-0.3784251982134208
2023-12-01,P0001,S001,185,244.0,185.23603565737167,185.23603565737167,-0.23603565737167287
2023-12-01,P0006,S004,83,13.0,82.90561417165229,82.90561417165229,0.09438582834771125
2023-12-01,P0007,S004,81,88.0,81.10449692313706,81.10449692313706,-0.10449692313706294
2023-12-01,P0010,S003,139,50.0,138.46238392828425,138.46238392828425,0.5376160717157461
2023-12-01,P0010,S001,15,364.0,15.45758057974904,15.45758057974904,-0.45758057974904
2023-12-01,P0006,S002,26,26.0,25.722170742907657,25.722170742907657,0.27782925709234263
2023-12-01,P0015,S005,255,396.0,255.48725057156258,255.48725057156258,-0.48725057156258345
2023-12-01,P0020,S002,159,75.0,159.13866068459313,159.13866068459313,-0.13866068459313396
2023-12-01,P0015,S002,15,98.0,15.273516524241657,15.273516524241657,-0.27351652424165707
2023-12-01,P0007,S005,62,136.0,62.18264367128625,62.18264367128625,-0.18264367128625025
2023-12-01,P0007,S001,56,66.0,56.74989947493564,56.74989947493564,-0.7498994749356385
2023-12-01,P0005,S005,29,377.0,29.491780630839603,29.491780630839603,-0.4917806308396031
2023-12-01,P0012,S004,131,64.0,130.94492754386252,130.94492754386252,0.055072456137480685
2023-12-01,P0003,S004,242,340.0,241.51512326330501,241.51512326330501,0.48487673669498577
2023-12-01,P0008,S003,195,35.0,195.07439766199906,195.07439766199906,-0.07439766199905762
2023-12-01,P0002,S003,178,36.0,178.6916932342222,178.6916932342222,-0.691693234222214
2023-12-01,P0009,S001,59,204.0,58.75448323790981,58.75448323790981,0.24551676209019035
2023-12-01,P0015,S003,192,233.0,191.76949010515418,191.76949010515418,0.23050989484582374
2023-12-01,P0007,S002,310,59.0,311.1248491247966,311.1248491247966,-1.124849124796583
2023-12-01,P0013,S003,3,192.0,2.4575289535494687,2.4575289535494687,0.5424710464505313
2023-12-01,P0010,S004,60,108.0,60.12108278119745,60.12108278119745,-0.12108278119745108
2023-12-01,P0019,S002,112,92.0,112.23113627067923,112.23113627067923,-0.23113627067922948
2023-12-01,P0008,S005,78,78.0,78.67244951438808,78.67244951438808,-0.6724495143880773
2023-12-01,P0014,S003,113,416.0,112.74674130541008,112.74674130541008,0.2532586945899169
2023-12-01,P0017,S003,45,63.0,44.264718029966915,44.264718029966915,0.7352819700330855
2023-12-01,P0009,S005,3,126.0,2.6694669885271356,2.6694669885271356,0.3305330114728644
2023-12-01,P0016,S002,157,274.0,157.1128389636476,157.1128389636476,-0.11283896364759016
2023-12-01,P0005,S003,28,0.0,28.405825755354975,28.405825755354975,-0.4058257553549751
2023-12-01,P0010,S005,256,93.0,254.62235328516425,254.62235328516425,1.3776467148357483
2023-12-01,P0004,S005,29,160.0,29.491780630839603,29.491780630839603,-0.4917806308396031
2023-12-01,P0019,S003,106,127.0,105.78293389612705,105.78293389612705,0.217066103872952
2023-12-01,P0018,S002,33,253.0,32.60408030464861,32.60408030464861,0.39591969535138816
2023-12-02,P0018,S003,55,100.0,55.34858591415684,55.34858591415684,-0.3485859141568426
2023-12-02,P0017,S001,245,337.0,245.71107964093275,245.71107964093275,-0.711079640932752
2023-12-02,P0013,S004,88,272.0,87.73160933547945,87.73160933547945,0.2683906645205525
2023-12-02,P0008,S004,239,93.0,239.02157468885622,239.02157468885622,-0.02157468885621938
2023-12-02,P0013,S002,292,41.0,290.54553098570454,290.54553098570454,1.454469014295455
2023-12-02,P0003,S004,16,242.0,15.169471324484727,15.169471324484727,0.8305286755152732
2023-12-02,P0018,S005,65,265.0,65.26957119636909,65.26957119636909,-0.26957119636908544
2023-12-02,P0015,S005,200,255.0,199.58702123171662,199.58702123171662,0.41297876828338076
2023-12-02,P0009,S005,40,3.0,39.20854796772198,39.20854796772198,0.7914520322780234
2023-12-02,P0006,S005,60,388.0,60.47412646308157,60.47412646308157,-0.4741264630815678
2023-12-02,P0020,S001,191,75.0,190.85113733221357,190.85113733221357,0.14886266778643176
2023-12-02,P0010,S001,212,15.0,210.83767232240578,210.83767232240578,1.1623276775942202
2023-12-02,P0005,S005,13,29.0,12.547922912077496,12.547922912077496,0.452077087922504
2023-12-02,P0017,S003,23,45.0,23.011369553331384,23.011369553331384,-0.011369553331384452
2023-12-02,P0015,S002,349,15.0,348.7785038455725,348.7785038455725,0.22149615442748427
2023-12-02,P0011,S004,103,53.0,102.71970255872252,102.71970255872252,0.280297441277483
2023-12-02,P0009,S001,108,59.0,108.135739174602,108.135739174602,-0.13573917460199425
2023-12-02,P0012,S005,1,259.0,1.227625187397286,1.227625187397286,-0.2276251873972861
2023-12-02,P0007,S002,71,310.0,71.34978008370312,71.34978008370312,-0.3497800837031235
2023-12-02,P0018,S001,33,126.0,32.78084043798895,32.78084043798895,0.21915956201105047
2023-12-02,P0005,S003,53,28.0,52.71741182367668,52.71741182367668,0.28258817632332267
2023-12-02,P0010,S005,328,256.0,326.7292767505612,326.7292767505612,1.2707232494387881
2023-12-02,P0013,S003,45,3.0,45.14416339820903,45.14416339820903,-0.1441633982090309
2023-12-02,P0019,S005,214,433.0,214.67578897986263,214.67578897986263,-0.6757889798626309
2023-12-02,P0007,S003,97,137.0,96.39553319250652,96.39553319250652,0.6044668074934805
2023-12-02,P0008,S005,101,78.0,100.68875128835526,100.68875128835526,0.3112487116447369
2023-12-02,P0020,S004,55,167.0,54.670579997593286,54.670579997593286,0.32942000240671376
2023-12-02,P0016,S004,17,179.0,16.30230509578125,16.30230509578125,0.6976949042187499
2023-12-02,P0001,S005,134,25.0,133.81694905257888,133.81694905257888,0.1830509474211226
2023-12-02,P0014,S004,142,274.0,142.24459854399785,142.24459854399785,-0.24459854399785286
2023-12-02,P0016,S005,340,102.0,342.2860169613447,342.2860169613447,-2.2860169613447283
2023-12-02,P0002,S001,222,22.0,222.58373496492644,222.58373496492644,-0.5837349649264354
2023-12-02,P0009,S002,53,59.0,52.18892564102766,52.18892564102766,0.8110743589723413
2023-12-02,P0003,S005,474,56.0,474.5156480383278,474.5156480383278,-0.5156480383278108
2023-12-02,P0011,S003,308,32.0,306.5340693007799,306.5340693007799,1.4659306992201095
2023-12-02,P0005,S004,251,34.0,250.65547078162302,250.65547078162302,0.3445292183769766
2023-12-02,P0003,S001,65,340.0,64.73842436089497,64.73842436089497,0.26157563910503256
2023-12-02,P0013,S001,9,0.0,9.360846731623734,9.360846731623734,-0.3608467316237345
2023-12-02,P0001,S002,37,8.0,37.343695860412446,37.343695860412446,-0.3436958604124456
2023-12-02,P0002,S004,42,2.0,42.21719592148807,42.21719592148807,-0.2171959214880701
2023-12-02,P0010,S003,20,139.0,20.010079663082163,20.010079663082163,-0.010079663082162682
2023-12-02,P0011,S002,137,40.0,137.63501757579854,137.63501757579854,-0.6350175757985426
2023-12-02,P0009,S003,291,81.0,290.925722625031,290.925722625031,0.0742773749689718
2023-12-02,P0003,S002,177,78.0,177.46136902112585,177.46136902112585,-0.4613690211258472
2023-12-02,P0013,S005,236,100.0,237.4839627953758,237.4839627953758,-1.4839627953757883
2023-12-02,P0019,S004,55,23.0,53.716253490184776,53.716253490184776,1.2837465098152236
2023-12-02,P0008,S002,140,316.0,140.19192123848848,140.19192123848848,-0.19192123848847586
2023-12-02,P0004,S005,40,29.0,39.77371656930232,39.77371656930232,0.2262834306976771
2023-12-02,P0001,S003,73,8.0,73.81368209644674,73.81368209644674,-0.8136820964467404
2023-12-02,P0012,S003,215,238.0,213.9145046655682,213.9145046655682,1.085495334431812
2023-12-02,P0008,S001,1,75.0,1.5930000153957924,1.5930000153957924,-0.5930000153957924
2023-12-02,P0017,S002,229,193.0,230.3873093647401,230.3873093647401,-1.387309364740105
2023-12-02,P0005,S001,209,200.0,209.5736893538451,209.5736893538451,-0.5736893538451113
2023-12-02,P0004,S003,78,79.0,77.8790971296954,77.8790971296954,0.12090287030460445
2023-12-02,P0020,S005,170,151.0,170.60061485035442,170.60061485035442,-0.6006148503544182
2023-12-02,P0016,S001,127,44.0,126.3182405297903,126.3182405297903,0.6817594702096983
2023-12-02,P0004,S002,75,27.0,75.26979310800962,75.26979310800962,-0.26979310800962253
2023-12-02,P0006,S002,71,26.0,70.0779947689807,70.0779947689807,0.9220052310192983
2023-12-02,P0020,S002,63,159.0,63.62255379623706,63.62255379623706,-0.6225537962370566
2023-12-02,P0014,S001,107,196.0,106.96576458094178,106.96576458094178,0.03423541905821992
2023-12-02,P0007,S001,241,56.0,240.05310322168256,240.05310322168256,0.9468967783174378
2023-12-02,P0007,S004,264,81.0,264.8296204256666,264.8296204256666,-0.829620425666576
2023-12-02,P0012,S004,28,131.0,26.99555616132472,26.99555616132472,1.0044438386752788
2023-12-02,P0016,S002,29,157.0,28.037499046623726,28.037499046623726,0.9625009533762743
2023-12-02,P0004,S004,94,0.0,93.48704475277219,93.48704475277219,0.5129552472278078
2023-12-02,P0020,S003,333,17.0,334.83063585590185,334.83063585590185,-1.8306358559018463
2023-12-02,P0001,S001,200,185.0,200.3808813357523,200.3808813357523,-0.3808813357522922
2023-12-02,P0011,S001,136,22.0,136.5817900418915,136.5817900418915,-0.5817900418915087
2023-12-02,P0015,S003,42,192.0,41.73399680804681,41.73399680804681,0.2660031919531889
2023-12-02,P0008,S003,0,195.0,0.13911991169266866,0.13911991169266866,-0.13911991169266866
2023-12-02,P0015,S004,40,113.0,39.6609640410693,39.6609640410693,0.33903595893070104
2023-12-02,P0002,S005,61,74.0,60.36108344734703,60.36108344734703,0.6389165526529723
2023-12-02,P0016,S003,255,252.0,256.1289285021397,256.1289285021397,-1.1289285021396722
2023-12-02,P0006,S003,98,319.0,97.97996134966768,97.97996134966768,0.020038650332324437
2023-12-02,P0018,S004,9,4.0,9.3933545375526,9.3933545375526,-0.3933545375526002
2023-12-02,P0005,S002,152,9.0,153.48606407614665,153.48606407614665,-1.486064076146647
2023-12-02,P0014,S005,270,255.0,271.5447761196903,271.5447761196903,-1.5447761196903116
2023-12-02,P0007,S005,215,62.0,214.48773447528498,214.48773447528498,0.5122655247150192
2023-12-02,P0002,S003,19,178.0,18.6148185703895,18.6148185703895,0.38518142961050117
2023-12-02,P0015,S001,223,361.0,222.83550114616725,222.83550114616725,0.16449885383275387
2023-12-02,P0006,S004,73,83.0,72.88598432026338,72.88598432026338,0.11401567973662452
2023-12-02,P0014,S003,241,113.0,241.01915088042077,241.01915088042077,-0.01915088042076718
2023-12-02,P0019,S002,167,112.0,165.29816327553942,165.29816327553942,1.701836724460577
2023-12-02,P0019,S003,124,106.0,124.52319840220129,124.52319840220129,-0.5231984022012881
2023-12-02,P0019,S001,217,35.0,217.05418755205716,217.05418755205716,-0.05418755205715797
2023-12-02,P0010,S002,223,206.0,223.19834643628366,223.19834643628366,-0.1983464362836571
2023-12-02,P0006,S001,31,66.0,31.327758308322274,31.327758308322274,-0.3277583083222737
2023-12-02,P0010,S004,258,60.0,258.96440013977906,258.96440013977906,-0.9644001397790589
2023-12-02,P0003,S003,34,76.0,34.179099317695886,34.179099317695886,-0.17909931769588638
2023-12-02,P0012,S002,4,25.0,3.5665722483874576,3.5665722483874576,0.43342775161254243
2023-12-02,P0009,S004,64,223.0,64.15999618773486,64.15999618773486,-0.1599961877348619
2023-12-02,P0012,S001,36,12.0,36.44840668416202,36.44840668416202,-0.44840668416202334
2023-12-02,P0011,S005,33,118.0,33.53934834272366,33.53934834272366,-0.5393483427236632
2023-12-02,P0017,S004,199,60.0,199.6056179532618,199.6056179532618,-0.6056179532617989
2023-12-02,P0017,S005,205,24.0,206.0062610997972,206.0062610997972,-1.0062610997972001
2023-12-02,P0002,S002,20,12.0,20.196822733890983,20.196822733890983,-0.1968227338909827
2023-12-02,P0018,S002,176,33.0,175.3671071273342,175.3671071273342,0.6328928726657921
2023-12-02,P0001,S004,30,316.0,30.20424578607661,30.20424578607661,-0.20424578607660848
2023-12-02,P0004,S001,272,99.0,272.181176947721,272.181176947721,-0.18117694772098503
2023-12-02,P0014,S002,179,37.0,180.2609506731678,180.2609506731678,-1.2609506731677982
2023-12-03,P0016,S001,52,127.0,51.78549124996837,51.78549124996837,0.2145087500316265
2023-12-03,P0018,S004,202,9.0,202.4319068639499,202.4319068639499,-0.4319068639499051
2023-12-03,P0002,S001,265,222.0,265.97470565877467,265.97470565877467,-0.974705658774667
2023-12-03,P0014,S004,22,142.0,20.969300986151946,20.969300986151946,1.0306990138480536
2023-12-03,P0018,S002,114,176.0,113.6711314193525,113.6711314193525,0.32886858064749447
2023-12-03,P0002,S003,255,19.0,256.0166526958231,256.0166526958231,-1.0166526958230975
2023-12-03,P0020,S004,161,55.0,160.44930286093836,160.44930286093836,0.55069713906164
2023-12-03,P0008,S005,55,101.0,54.65137742112165,54.65137742112165,0.3486225788783486
2023-12-03,P0012,S003,9,215.0,9.067584423609578,9.067584423609578,-0.06758442360957773
2023-12-03,P0019,S003,214,124.0,212.90944368010602,212.90944368010602,1.0905563198939774
2023-12-03,P0008,S002,340,140.0,340.90597616392336,340.90597616392336,-0.9059761639233557
2023-12-03,P0009,S004,120,64.0,120.64888818491704,120.64888818491704,-0.6488881849170411
2023-12-03,P0015,S004,40,40.0,39.471496245340774,39.471496245340774,0.5285037546592264
2023-12-03,P0001,S005,37,134.0,36.83760376698651,36.83760376698651,0.1623962330134887
2023-12-03,P0005,S002,221,152.0,219.5702631650902,219.5702631650902,1.4297368349097894
2023-12-03,P0002,S005,225,61.0,223.91155063349393,223.91155063349393,1.0884493665060688
2023-12-03,P0003,S004,31,16.0,30.877307749099966,30.877307749099966,0.12269225090003388
2023-12-03,P0007,S005,27,215.0,27.1260127478152,27.1260127478152,-0.12601274781519933
2023-12-03,P0006,S004,21,73.0,20.28326003506468,20.28326003506468,0.7167399649353214
2023-12-03,P0014,S003,169,241.0,167.749910257988,167.749910257988,1.250089742011994
2023-12-03,P0010,S004,78,258.0,77.93785328751869,77.93785328751869,0.062146712481307986
2023-12-03,P0015,S005,7,200.0,7.069147196593684,7.069147196593684,-0.06914719659368362
2023-12-03,P0012,S002,80,4.0,79.49745638938023,79.49745638938023,0.5025436106197674
2023-12-03,P0009,S005,86,40.0,85.65252301695463,85.65252301695463,0.3474769830453681
2023-12-03,P0017,S001,284,245.0,283.0870848095249,283.0870848095249,0.9129151904750756
2023-12-03,P0014,S002,78,179.0,77.45671321163226,77.45671321163226,0.5432867883677375
2023-12-03,P0011,S005,66,33.0,66.22178516930275,66.22178516930275,-0.2217851693027484
2023-12-03,P0003,S001,4,65.0,4.257922073558831,4.257922073558831,-0.2579220735588308
2023-12-03,P0018,S003,310,55.0,308.5076498059345,308.5076498059345,1.4923501940655228
2023-12-03,P0003,S002,458,177.0,454.37406825587294,454.37406825587294,3.625931744127058
2023-12-03,P0006,S003,83,98.0,82.83348612255048,82.83348612255048,0.16651387744951762
2023-12-03,P0011,S003,21,308.0,20.411256639863375,20.411256639863375,0.5887433601366254
2023-12-03,P0020,S001,147,191.0,147.49771786405933,147.49771786405933,-0.49771786405932517
2023-12-03,P0013,S002,227,292.0,227.95675424402438,227.95675424402438,-0.9567542440243813
2023-12-03,P0005,S004,61,251.0,61.24482830156074,61.24482830156074,-0.24482830156073732
2023-12-03,P0019,S004,45,55.0,45.09776294694945,45.09776294694945,-0.09776294694945165
2023-12-03,P0017,S002,77,229.0,76.45811549769273,76.45811549769273,0.5418845023072691
2023-12-03,P0002,S004,220,42.0,218.82864798898476,218.82864798898476,1.1713520110152444
2023-12-03,P0007,S003,333,97.0,332.4125171705101,332.4125171705101,0.5874828294898862
2023-12-03,P0020,S005,67,170.0,66.96372601046403,66.96372601046403,0.03627398953597094
2023-12-03,P0001,S002,7,37.0,7.478504944828295,7.478504944828295,-0.47850494482829475
2023-12-03,P0011,S001,2,136.0,1.9580718100471306,1.9580718100471306,0.0419281899528694
2023-12-03,P0004,S004,50,94.0,50.080815647129306,50.080815647129306,-0.080815647129306
2023-12-03,P0013,S001,208,9.0,207.36605794619902,207.36605794619902,0.633942053800979
2023-12-03,P0014,S001,24,107.0,24.868264510142023,24.868264510142023,-0.8682645101420228
